,cik,date,total revenue,cost of revenue,gross_profit,gross_margin,filenames
0,1001601,ttm,931.0,1003.0,72.0,-0.07733619763694952,1001601_0.csv
1,1001601,12/30/2020,1440.0,1728.0,288.0,-0.2,1001601_0.csv
2,1001601,12/30/2019,450.0,510.0,60.0,-0.13333333333333333,1001601_0.csv
3,1001601,12/30/2018,2030.0,4191.0,2161.0,-1.0645320197044335,1001601_0.csv
4,1013462,ttm,1906715.0,257984.0,1648731.0,0.8646971361739956,1013462_0.csv
5,1013462,12/30/2021,1906715.0,257984.0,1648731.0,0.8646971361739956,1013462_0.csv
6,1013462,12/30/2020,1681297.0,225264.0,1456033.0,0.8660177232220125,1013462_0.csv
7,1013462,12/30/2019,1515892.0,166273.0,1349619.0,0.8903134260224344,1013462_0.csv
8,1013462,12/30/2018,1293636.0,155885.0,1137751.0,0.8794985606461169,1013462_0.csv
9,1013857,ttm,1211653.0,336363.0,875290.0,0.7223932924690485,1013857_0.csv
10,1013857,12/30/2021,1211653.0,336363.0,875290.0,0.7223932924690485,1013857_0.csv
11,1013857,12/30/2020,1017517.0,310913.0,706604.0,0.6944395032220592,1013857_0.csv
12,1013857,12/30/2019,911383.0,310022.0,601361.0,0.6598334618925303,1013857_0.csv
13,1013857,12/30/2018,891581.0,301765.0,589816.0,0.6615394450980898,1013857_0.csv
14,1015739,ttm,16283.0,1260.0,15023.0,0.9226186820610452,1015739_0.csv
15,1015739,12/30/2020,11309.0,810.0,10499.0,0.9283756300291803,1015739_0.csv
16,1015739,12/30/2019,12204.0,1261.0,10943.0,0.8966732218944609,1015739_0.csv
17,1015739,12/30/2018,16131.0,1240.0,14891.0,0.9231293782158576,1015739_0.csv
18,1017655,ttm,14626.0,11172.0,3454.0,0.23615479283467797,1017655_0.csv
19,1017655,12/30/2020,12921.0,9810.0,3111.0,0.24077083817042025,1017655_0.csv
20,1017655,12/30/2019,10548.0,7802.0,2747.0,0.2603337125521426,1017655_0.csv
21,1017655,12/30/2018,9253.0,7062.0,2191.0,0.2367880687344645,1017655_0.csv
22,1019034,ttm,5243.0,1611.0,3632.0,0.6927331680335685,1019034_0.csv
23,1019034,12/30/2020,2837.0,794.826,2042.0,0.7198357419809658,1019034_0.csv
24,1019034,12/30/2019,2268.0,2461.0,193.717,-0.08509700176366843,1019034_0.csv
25,1019034,12/30/2018,4045.0,4164.0,119.648,-0.02941903584672435,1019034_0.csv
26,1019671,ttm,23866.0,10375.0,13491.0,0.5652811531048353,1019671_0.csv
27,1019671,1/30/2021,21999.0,12069.0,9930.0,0.4513841538251739,1019671_0.csv
28,1019671,1/30/2020,67154.0,23652.0,43502.0,0.6477946213181642,1019671_0.csv
29,1019671,1/30/2019,62402.0,25072.0,37330.0,0.5982180058331463,1019671_0.csv
30,1021435,ttm,3517.0,162.8,3355.0,0.9537105487631503,1021435_0.csv
31,1021435,12/30/2020,3644.0,155.0,3489.0,0.9574643249176729,1021435_0.csv
32,1021435,12/30/2019,3530.0,149.8,3380.0,0.9575637393767705,1021435_0.csv
33,1021435,12/30/2018,3153.0,145.8,3008.0,0.9537583254043768,1021435_0.csv
34,1022505,ttm,6.667,0.0,6.667,1.0,1022505_0.csv
35,1022505,9/29/2021,15.417,0.0,15.417,1.0,1022505_0.csv
36,1022505,9/29/2020,47.983,0.0,47.983,1.0,1022505_0.csv
37,1022505,9/29/2019,46.6,0.0,46.6,1.0,1022505_0.csv
38,1022505,9/29/2018,316.248,89.23,227.018,0.717848018011181,1022505_0.csv
39,1023731,ttm,601477.0,240170.0,361307.0,0.6006996111239499,1023731_0.csv
40,1023731,3/30/2021,532344.0,230150.0,302194.0,0.5676667718618037,1023731_0.csv
41,1023731,3/30/2020,446237.0,201228.0,245009.0,0.549055770812371,1023731_0.csv
42,1023731,3/30/2019,352586.0,129972.0,222614.0,0.6313750404156716,1023731_0.csv
43,1023731,3/30/2018,296500.0,71171.0,225329.0,0.7599629005059022,1023731_0.csv
44,1029744,ttm,33255.0,9988.0,23267.0,0.6996541873402495,1029744_0.csv
45,1029744,9/29/2021,35167.0,10294.0,24873.0,0.7072823954275315,1029744_0.csv
46,1029744,9/29/2020,34753.0,9634.0,25119.0,0.7227865220268754,1029744_0.csv
47,1029744,9/29/2019,34781.0,9280.0,25501.0,0.7331876599292717,1029744_0.csv
48,1029744,9/29/2018,34544.0,9656.0,24888.0,0.7204724409448819,1029744_0.csv
49,1031308,ttm,965046.0,216539.0,748507.0,0.7756179498179362,1031308_0.csv
50,1031308,12/30/2021,965046.0,216539.0,748507.0,0.7756179498179362,1031308_0.csv
51,1031308,12/30/2020,801544.0,167155.0,634389.0,0.7914587346421407,1031308_0.csv
52,1031308,12/30/2019,736654.0,144150.0,592504.0,0.8043179022987725,1031308_0.csv
53,1031308,12/30/2018,691710.0,131324.0,560386.0,0.8101458703792052,1031308_0.csv
54,1039280,ttm,58046.0,31031.0,27015.0,0.46540674637356577,1039280_0.csv
55,1039280,6/29/2021,54921.0,28568.0,26353.0,0.4798346716192349,1039280_0.csv
56,1039280,6/29/2020,56372.0,29409.0,26963.0,0.47830483218619174,1039280_0.csv
57,1039280,6/29/2019,67819.0,33374.0,34446.0,0.5078960173402733,1039280_0.csv
58,1039280,6/29/2018,60930.0,31723.0,29207.0,0.4793533563105203,1039280_0.csv
59,1044777,ttm,214481.0,71546.0,142935.0,0.6664226668096475,1044777_0.csv
60,1044777,12/30/2021,214481.0,71546.0,142935.0,0.6664226668096475,1044777_0.csv
61,1044777,12/30/2020,215691.0,63439.0,152252.0,0.7058801711707953,1044777_0.csv
62,1044777,12/30/2019,254570.0,81962.0,172608.0,0.6780374749577719,1044777_0.csv
63,1044777,12/30/2018,212280.0,64813.0,147467.0,0.6946815526662898,1044777_0.csv
64,1046327,ttm,58183.0,13756.0,44427.0,0.7635735524122166,1046327_0.csv
65,1046327,12/30/2021,58183.0,13756.0,44427.0,0.7635735524122166,1046327_0.csv
66,1046327,12/30/2020,68062.0,16465.0,51597.0,0.7580882136875202,1046327_0.csv
67,1046327,12/30/2019,172113.0,103127.0,68986.0,0.4008180672000372,1046327_0.csv
68,1046327,12/30/2018,69510.0,17727.0,51783.0,0.7449719464825205,1046327_0.csv
69,1050446,ttm,510762.0,91909.0,418853.0,0.8200551333106222,1050446_0.csv
70,1050446,12/30/2021,510762.0,91909.0,418853.0,0.8200551333106222,1050446_0.csv
71,1050446,12/30/2020,480735.0,91055.0,389680.0,0.810592114158528,1050446_0.csv
72,1050446,12/30/2019,486327.0,99974.0,386353.0,0.7944304963532767,1050446_0.csv
73,1050446,12/30/2018,497638.0,99499.0,398139.0,0.800057471495344,1050446_0.csv
74,1052054,ttm,27392.0,8887.0,18505.0,0.6755622079439252,1052054_0.csv
75,1052054,12/30/2020,26352.0,8837.0,17515.0,0.6646554341226473,1052054_0.csv
76,1052054,12/30/2019,25750.0,8685.0,17065.0,0.6627184466019418,1052054_0.csv
77,1052054,12/30/2018,30636.0,10349.0,20287.0,0.6621948034991513,1052054_0.csv
78,1054721,ttm,42360.0,36042.0,6318.0,0.14915014164305948,1054721_0.csv
79,1054721,12/30/2020,47144.0,39418.0,7726.0,0.1638808756151366,1054721_0.csv
80,1054721,12/30/2019,59283.0,49187.0,10096.0,0.17030177285225107,1054721_0.csv
81,1054721,12/30/2018,73414.0,57904.0,15510.0,0.2112676056338028,1054721_0.csv
82,1056696,ttm,663643.0,297827.0,365816.0,0.5512240768003279,1056696_0.csv
83,1056696,12/30/2021,663643.0,297827.0,365816.0,0.5512240768003279,1056696_0.csv
84,1056696,12/30/2020,586372.0,269887.0,316485.0,0.5397341619313337,1056696_0.csv
85,1056696,12/30/2019,617949.0,284967.0,332982.0,0.5388502934708204,1056696_0.csv
86,1056696,12/30/2018,559157.0,240881.0,318276.0,0.56920685961188,1056696_0.csv
87,1064722,ttm,6707.0,5555.0,1152.0,0.17176084687639778,1064722_0.csv
88,1064722,12/30/2020,1628.0,1555.0,73.618,0.04484029484029484,1064722_0.csv
89,1064722,12/30/2019,-,-,-,0.0,1064722_0.csv
90,1066194,ttm,84534.0,21324.0,63210.0,0.7477464688764284,1066194_0.csv
91,1066194,6/29/2021,78287.0,19267.0,59020.0,0.7538927280391381,1066194_0.csv
92,1066194,6/29/2020,72729.0,21081.0,51648.0,0.7101431341005651,1066194_0.csv
93,1066194,6/29/2019,67232.0,21841.0,45391.0,0.6751398143741075,1066194_0.csv
94,1066194,6/29/2018,61307.0,22336.0,38971.0,0.6356696625181464,1066194_0.csv
95,1066684,ttm,0.0,117.923,117.923,0.0,1066684_0.csv
96,1066684,12/30/2020,0.0,118.16,118.16,0.0,1066684_0.csv
97,1066684,12/30/2019,0.0,177.552,177.552,0.0,1066684_0.csv
98,1066684,12/30/2018,0.0,297.439,297.439,0.0,1066684_0.csv
99,1073349,ttm,495406.0,209644.0,285762.0,0.5768238576036625,1073349_0.csv
100,1073349,6/29/2021,471403.0,196452.0,274951.0,0.5832610314317049,1073349_0.csv
101,1073349,6/29/2020,442221.0,189086.0,253135.0,0.5724174112039003,1073349_0.csv
102,1073349,6/29/2019,421962.0,182719.0,239243.0,0.5669775951388988,1073349_0.csv
103,1073349,6/29/2018,394096.0,173130.0,220966.0,0.5606907961511916,1073349_0.csv
104,1081745,ttm,11412.0,4494.0,6918.0,0.6062039957939012,1081745_0.csv
105,1081745,12/30/2020,8253.0,3263.0,4991.0,0.6046286198957954,1081745_0.csv
106,1081745,12/30/2019,2536.0,567.843,1968.0,0.7760871451104101,1081745_0.csv
107,1081745,12/30/2018,2381.0,742.405,1639.0,0.6881961360772785,1081745_0.csv
108,1082324,ttm,40.0,9438.0,9478.0,-234.95,1082324_0.csv
109,1082324,12/30/2020,302636.0,90101.0,212535.0,0.7022793058327496,1082324_0.csv
110,1082324,12/30/2019,85.0,-,-,0.0,1082324_0.csv
111,1082324,12/30/2018,63.0,0.0,63.0,1.0,1082324_0.csv
112,1084048,ttm,1416722.0,188053.0,1228669.0,0.8672618904767484,1084048_0.csv
113,1084048,12/30/2021,1416722.0,188053.0,1228669.0,0.8672618904767484,1084048_0.csv
114,1084048,12/30/2020,1489593.0,231782.0,1257811.0,0.8443991076757208,1084048_0.csv
115,1084048,12/30/2019,1372054.0,237323.0,1134731.0,0.8270308603014167,1084048_0.csv
116,1084048,12/30/2018,1207295.0,201074.0,1006221.0,0.833450813595683,1084048_0.csv
117,1084384,ttm,65048.0,44756.0,20292.0,0.3119542491698438,1084384_0.csv
118,1084384,12/30/2020,69637.0,48954.0,20683.0,0.29701164610767267,1084384_0.csv
119,1084384,12/30/2019,62049.0,47134.0,14915.0,0.2403745427001241,1084384_0.csv
120,1084384,12/30/2018,32436.0,10330.0,22106.0,0.6815266987298064,1084384_0.csv
121,1084577,ttm,32271.0,14950.0,17321.0,0.5367357689566484,1084577_0.csv
122,1084577,12/30/2020,36388.0,14786.0,21602.0,0.5936572496427394,1084577_0.csv
123,1084577,12/30/2019,38391.0,15557.0,22834.0,0.5947748170144044,1084577_0.csv
124,1084577,12/30/2018,35900.0,14540.0,21360.0,0.5949860724233983,1084577_0.csv
125,1092699,ttm,385276.0,131678.0,253598.0,0.6582242340555862,1092699_0.csv
126,1092699,12/30/2021,385276.0,131678.0,253598.0,0.6582242340555862,1092699_0.csv
127,1092699,12/30/2020,312630.0,99836.0,212794.0,0.6806576464190897,1092699_0.csv
128,1092699,12/30/2019,279124.0,92239.0,186885.0,0.6695411358392686,1092699_0.csv
129,1092699,12/30/2018,248240.0,81748.0,166492.0,0.6706896551724137,1092699_0.csv
130,1102993,ttm,469624.0,156880.0,312744.0,0.6659455223753471,1102993_0.csv
131,1102993,12/30/2021,469624.0,156880.0,312744.0,0.6659455223753471,1102993_0.csv
132,1102993,12/30/2020,366620.0,106268.0,260352.0,0.7101412907097266,1102993_0.csv
133,1102993,12/30/2019,291609.0,78878.0,212731.0,0.729507662657874,1102993_0.csv
134,1102993,12/30/2018,249838.0,62479.0,187359.0,0.7499219494232262,1102993_0.csv
135,1107843,ttm,411172.0,89439.0,321733.0,0.7824778924634946,1107843_0.csv
136,1107843,12/30/2021,411172.0,89439.0,321733.0,0.7824778924634946,1107843_0.csv
137,1107843,12/30/2020,362963.0,79226.0,283737.0,0.7817243079873155,1107843_0.csv
138,1107843,12/30/2019,321607.0,69517.0,252090.0,0.7838448789982805,1107843_0.csv
139,1107843,12/30/2018,278889.0,66185.0,212704.0,0.7626833614807325,1107843_0.csv
140,1108524,ttm,26492000.0,7026000.0,19466000.0,0.7347878604861845,1108524_0.csv
141,1108524,1/30/2022,26492000.0,7026000.0,19466000.0,0.7347878604861845,1108524_0.csv
142,1108524,1/30/2021,21252000.0,5438000.0,15814000.0,0.7441182006399397,1108524_0.csv
143,1108524,1/30/2020,17098000.0,4235000.0,12863000.0,0.752310211720669,1108524_0.csv
144,1108524,1/30/2019,13282000.0,3451000.0,9831000.0,0.740174672489083,1108524_0.csv
145,1118417,ttm,202253.0,92183.0,110070.0,0.5442193688103514,1118417_0.csv
146,1118417,9/29/2021,193445.0,86648.0,106797.0,0.5520794024141229,1118417_0.csv
147,1118417,9/29/2020,161056.0,65496.0,95560.0,0.5933339956288496,1118417_0.csv
148,1118417,9/29/2019,141235.0,66130.0,75105.0,0.531773285658654,1118417_0.csv
149,1118417,9/29/2018,154632.0,65334.0,89298.0,0.5774871954058668,1118417_0.csv
150,1131554,ttm,276161.0,111438.0,164723.0,0.5964745202979421,1131554_0.csv
151,1131554,12/30/2020,291670.0,121817.0,169853.0,0.5823464874687146,1131554_0.csv
152,1131554,12/30/2019,308749.0,150407.0,158342.0,0.5128502440493734,1131554_0.csv
153,1131554,12/30/2018,325839.0,158802.0,167037.0,0.5126366088773904,1131554_0.csv
154,1157817,ttm,36248.0,22892.0,13356.0,0.36846170823217833,1157817_0.csv
155,1157817,12/30/2018,39746.0,21344.0,18402.0,0.4629899864137272,1157817_0.csv
156,1160951,ttm,274865.0,116007.0,158858.0,0.5779491750495698,1160951_0.csv
157,1160951,8/30/2021,260350.0,110086.0,150264.0,0.5771615133474169,1160951_0.csv
158,1160951,8/30/2020,211672.0,97175.0,114497.0,0.5409170792546959,1160951_0.csv
159,1160951,8/30/2019,171273.0,72178.0,99095.0,0.5785792273154554,1160951_0.csv
160,1160951,8/30/2018,159669.0,64332.0,95337.0,0.5970914830054675,1160951_0.csv
161,1166388,ttm,1308879.0,420909.0,887970.0,0.6784202359423598,1166388_0.csv
162,1166388,1/30/2021,1273705.0,415594.0,858111.0,0.6737125158494314,1166388_0.csv
163,1166388,1/30/2020,1303634.0,463766.0,839868.0,0.6442513773037525,1166388_0.csv
164,1166388,1/30/2019,1229747.0,449213.0,780534.0,0.6347110421899789,1166388_0.csv
165,1167419,ttm,127644.0,48312.0,79332.0,0.6215098241985523,1167419_0.csv
166,1167419,12/30/2020,12081.0,6251.0,5830.0,0.4825759456998593,1167419_0.csv
167,1167419,12/30/2019,6837.0,6097.0,740.0,0.10823460582126664,1167419_0.csv
168,1167419,12/30/2018,7845.0,5820.0,2025.0,0.25812619502868067,1167419_0.csv
169,1169561,ttm,754983.0,111423.0,643560.0,0.8524165444784849,1169561_0.csv
170,1169561,3/30/2021,723472.0,109373.0,614099.0,0.8488220691332906,1169561_0.csv
171,1169561,3/30/2020,670885.0,117078.0,553807.0,0.8254872295549908,1169561_0.csv
172,1169561,3/30/2019,710957.0,117006.0,593951.0,0.8354246459349862,1169561_0.csv
173,1169561,3/30/2018,699393.0,98152.0,601241.0,0.859661163323053,1169561_0.csv
174,1169652,ttm,167729.0,38232.0,129497.0,0.7720608839258566,1169652_0.csv
175,1169652,12/30/2021,167729.0,38232.0,129497.0,0.7720608839258566,1169652_0.csv
176,1169652,12/30/2020,145072.0,30354.0,114718.0,0.7907659644865997,1169652_0.csv
177,1169652,12/30/2019,129959.0,29008.0,100951.0,0.7767911418216514,1169652_0.csv
178,1169652,12/30/2018,131218.0,29501.0,101717.0,0.7751756618756573,1169652_0.csv
179,1261333,ttm,1957283.0,436577.0,1520706.0,0.7769474317204002,1261333_0.csv
180,1261333,1/30/2021,1453047.0,364058.0,1088989.0,0.7494520135962567,1261333_0.csv
181,1261333,1/30/2020,973971.0,243234.0,730737.0,0.7502656649941323,1261333_0.csv
182,1261333,1/30/2019,700969.0,192421.0,508548.0,0.7254928534642758,1261333_0.csv
183,1262039,ttm,3342200.0,783000.0,2559200.0,0.7657231763509066,1262039_0.csv
184,1262039,12/30/2021,3342200.0,783000.0,2559200.0,0.7657231763509066,1262039_0.csv
185,1262039,12/30/2020,2594400.0,570000.0,2024400.0,0.7802960222016652,1262039_0.csv
186,1262039,12/30/2019,2156200.0,505900.0,1650300.0,0.7653742695482794,1262039_0.csv
187,1262039,12/30/2018,1801200.0,450400.0,1350800.0,0.7499444814568066,1262039_0.csv
188,1280058,ttm,927740.0,443195.0,484545.0,0.5222853385646841,1280058_0.csv
189,1280058,12/30/2021,927740.0,443195.0,484545.0,0.5222853385646841,1280058_0.csv
190,1280058,12/30/2020,913219.0,428065.0,485154.0,0.5312570150204935,1280058_0.csv
191,1280058,12/30/2019,900423.0,418424.0,481999.0,0.5353028521039556,1280058_0.csv
192,1280058,12/30/2018,848606.0,381742.0,466864.0,0.550154017294245,1280058_0.csv
193,1288847,ttm,609591.0,271099.0,338492.0,0.5552772268619451,1288847_0.csv
194,1288847,12/30/2021,609591.0,271099.0,338492.0,0.5552772268619451,1288847_0.csv
195,1288847,12/30/2020,434908.0,180284.0,254624.0,0.5854663515042262,1288847_0.csv
196,1288847,12/30/2019,328006.0,134511.0,193495.0,0.5899129893965355,1288847_0.csv
197,1288847,12/30/2018,257664.0,104034.0,153630.0,0.5962416169895678,1288847_0.csv
198,1301991,ttm,0.0,1372.0,1372.0,0.0,1301991_0.csv
199,1301991,6/29/2021,0.0,821.824,821.824,0.0,1301991_0.csv
200,1301991,6/29/2020,0.0,747.478,747.478,0.0,1301991_0.csv
201,1301991,6/29/2019,0.0,875.718,875.718,0.0,1301991_0.csv
202,1301991,6/29/2018,0.0,1003.0,1003.0,0.0,1301991_0.csv
203,1321655,ttm,1541889.0,339404.0,1202485.0,0.7798777992449522,1321655_0.csv
204,1321655,12/30/2021,1541889.0,339404.0,1202485.0,0.7798777992449522,1321655_0.csv
205,1321655,12/30/2020,1092673.0,352547.0,740126.0,0.6773536089937245,1321655_0.csv
206,1321655,12/30/2019,742555.0,242373.0,500182.0,0.6735958952535502,1321655_0.csv
207,1321655,12/30/2018,595409.0,165401.0,430008.0,0.7222060801902558,1321655_0.csv
208,1327567,ttm,4857500.0,1475400.0,3382100.0,0.6962635100360267,1327567_0.csv
209,1327567,7/30/2021,4256100.0,1274900.0,2981200.0,0.7004534667888442,1327567_0.csv
210,1327567,7/30/2020,3408400.0,999500.0,2408900.0,0.7067539021241638,1327567_0.csv
211,1327567,7/30/2019,2899600.0,808400.0,2091200.0,0.7212029245413161,1327567_0.csv
212,1327567,7/30/2018,2273100.0,645300.0,1627800.0,0.7161145572126171,1327567_0.csv
213,1327811,ttm,5138798.0,1428095.0,3710703.0,0.7220955172785543,1327811_0.csv
214,1327811,1/30/2022,5138798.0,1428095.0,3710703.0,0.7220955172785543,1327811_0.csv
215,1327811,1/30/2021,4317996.0,1198132.0,3119864.0,0.7225259124834761,1327811_0.csv
216,1327811,1/30/2020,3627206.0,1065258.0,2561948.0,0.7063144469875712,1327811_0.csv
217,1327811,1/30/2019,2822180.0,834950.0,1987230.0,0.7041471486581296,1327811_0.csv
218,1337619,ttm,1186517.0,423723.0,762794.0,0.642885015553928,1337619_0.csv
219,1337619,12/30/2021,1186517.0,423723.0,762794.0,0.642885015553928,1337619_0.csv
220,1337619,12/30/2020,998230.0,305929.0,692301.0,0.6935285455255803,1337619_0.csv
221,1337619,12/30/2019,900127.0,278811.0,621316.0,0.6902537086433359,1337619_0.csv
222,1337619,12/30/2018,812363.0,263400.0,548963.0,0.67576071288328,1337619_0.csv
223,1341439,ttm,41399000.0,8297000.0,33102000.0,0.7995845310273195,1341439_0.csv
224,1341439,5/30/2021,40479000.0,7855000.0,32624000.0,0.805948763556412,1341439_0.csv
225,1341439,5/30/2020,39068000.0,7938000.0,31130000.0,0.7968158083341865,1341439_0.csv
226,1341439,5/30/2019,39506000.0,7995000.0,31511000.0,0.7976256771123373,1341439_0.csv
227,1341439,5/30/2018,39831000.0,8081000.0,31750000.0,0.7971178228013357,1341439_0.csv
228,1342936,ttm,0.0,0.0,0.0,0.0,1342936_0.csv
229,1342936,12/30/2020,0.0,0.0,0.0,0.0,1342936_0.csv
230,1342936,12/30/2019,0.0,0.0,0.0,0.0,1342936_0.csv
231,1342936,12/30/2018,0.0,0.0,0.0,0.0,1342936_0.csv
232,1348036,ttm,698977.0,204832.0,494145.0,0.7069545922111886,1348036_0.csv
233,1348036,12/30/2021,698977.0,204832.0,494145.0,0.7069545922111886,1348036_0.csv
234,1348036,12/30/2020,500569.0,143095.0,357474.0,0.7141353140126536,1348036_0.csv
235,1348036,12/30/2019,382421.0,115299.0,267122.0,0.6985024357971973,1348036_0.csv
236,1348036,12/30/2018,272098.0,78649.0,193449.0,0.7109534064932488,1348036_0.csv
237,1351636,ttm,58155.0,25636.0,32519.0,0.5591780586364027,1351636_0.csv
238,1351636,12/30/2021,58155.0,25636.0,32519.0,0.5591780586364027,1351636_0.csv
239,1351636,12/30/2020,45734.0,18759.0,26975.0,0.5898237635019897,1351636_0.csv
240,1351636,12/30/2019,40752.0,16409.0,24343.0,0.597344915586965,1351636_0.csv
241,1351636,12/30/2018,34753.0,15532.0,19221.0,0.5530745547147009,1351636_0.csv
242,1353283,ttm,2517623.0,693499.0,1824124.0,0.7245421574238875,1353283_0.csv
243,1353283,1/30/2021,2229385.0,547345.0,1682040.0,0.7544861026695703,1353283_0.csv
244,1353283,1/30/2020,2358926.0,429788.0,1929138.0,0.817803525841845,1353283_0.csv
245,1353283,1/30/2019,1803010.0,344676.0,1458334.0,0.808833007027138,1353283_0.csv
246,1353499,ttm,288.0,636.937,348.937,-1.2115868055555556,1353499_0.csv
247,1353499,12/30/2020,0.0,491.129,491.129,0.0,1353499_0.csv
248,1353499,12/30/2019,0.0,622.351,622.351,0.0,1353499_0.csv
249,1353499,12/30/2018,0.0,1477.0,1477.0,0.0,1353499_0.csv
250,1362190,ttm,23601.0,5915.0,17686.0,0.7493750264819288,1362190_0.csv
251,1362190,12/30/2020,20475.0,5961.0,14514.0,0.7088644688644689,1362190_0.csv
252,1362190,12/30/2019,10765.0,4383.0,6382.0,0.5928471899674872,1362190_0.csv
253,1362190,12/30/2018,5660.0,2627.0,3034.0,0.5358657243816255,1362190_0.csv
254,1366561,ttm,503317.0,107803.0,395514.0,0.785814903927346,1366561_0.csv
255,1366561,1/30/2021,385513.0,85539.0,299974.0,0.7781164318712988,1366561_0.csv
256,1366561,1/30/2020,270882.0,52900.0,217982.0,0.8047120148256436,1366561_0.csv
257,1366561,1/30/2019,177722.0,33849.0,143873.0,0.8095396180551648,1366561_0.csv
258,1370880,ttm,483455.0,254392.0,229063.0,0.47380418032702115,1370880_0.csv
259,1370880,12/30/2021,483455.0,254392.0,229063.0,0.47380418032702115,1370880_0.csv
260,1370880,12/30/2020,940584.0,334027.0,606557.0,0.6448727599023585,1370880_0.csv
261,1370880,12/30/2019,889152.0,308892.0,580260.0,0.6525993305981429,1370880_0.csv
262,1370880,12/30/2018,830950.0,272475.0,558475.0,0.6720921836452254,1370880_0.csv
263,1372612,ttm,839884.0,243401.0,596483.0,0.7101968843316459,1372612_0.csv
264,1372612,1/30/2021,770770.0,224738.0,546032.0,0.7084240434889786,1372612_0.csv
265,1372612,1/30/2020,696264.0,215577.0,480687.0,0.69038037296198,1372612_0.csv
266,1372612,1/30/2019,608386.0,173594.0,434792.0,0.7146647030010552,1372612_0.csv
267,1373715,ttm,5896000.0,1353000.0,4543000.0,0.7705223880597015,1373715_0.csv
268,1373715,12/30/2021,5896000.0,1353000.0,4543000.0,0.7705223880597015,1373715_0.csv
269,1373715,12/30/2020,4519484.0,987113.0,3532371.0,0.7815872342948885,1373715_0.csv
270,1373715,12/30/2019,3460437.0,796645.0,2663792.0,0.769784856652498,1373715_0.csv
271,1373715,12/30/2018,2608816.0,622658.0,1986158.0,0.7613254441861749,1373715_0.csv
272,1378590,ttm,14709.0,4856.0,9853.0,0.6698619892582772,1378590_0.csv
273,1378590,9/29/2021,13259.0,4533.0,8726.0,0.6581190135002639,1378590_0.csv
274,1378590,9/29/2020,10907.0,4507.0,6400.0,0.5867791326670945,1378590_0.csv
275,1378590,9/29/2019,9952.0,5360.0,4592.0,0.46141479099678456,1378590_0.csv
276,1378590,9/29/2018,13568.0,6748.0,6820.0,0.5026533018867925,1378590_0.csv
277,1384365,ttm,0.0,0.0,0.0,0.0,1384365_0.csv
278,1385867,ttm,695535.0,316203.0,379332.0,0.5453816127153918,1385867_0.csv
279,1385867,1/30/2021,541643.0,221701.0,319942.0,0.5906879623663557,1385867_0.csv
